index,gender_1,gender_2,gender_3,gender_4,gender_5,gender_6,gender_7,gender_8,nums_worker,prediction_1,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_7,prediction_8,round1_1,round1_3,round1_4,round1_5,round1_6,round1_7,round1_8,sequence_pos,sid,round1_2
0,1,0,-1,-1,-1,-1,-1,-1,2,5,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,5,ef1dd500-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,1,2,2,1,1,2,2,3,0,0,0,0,0,0,0,2,09202f02-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,1,0,1,0,8,1,2,3,2,4,3,3,4,3,0,1,0,1,0,1,0,341115fa-4d18-11e9-9eb8-005056a4a701-126935,4
0,0,0,1,0,1,0,1,0,8,3,4,2,4,3,1,0,3,0,0,0,0,0,0,0,1,da45d7c2-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,2,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,9,e4b66e56-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,3,454dd68c-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,3,1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,0,0d9b3496-4d18-11e9-9eb8-005056a4a701-126935,2
0,0,0,1,0,-1,-1,-1,-1,4,3,5,2,1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,5,f6161ca0-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,4,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,e9c76cd8-4d17-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,3,4,3,4,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,7,015db410-4d18-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,6,185975e6-4d18-11e9-9eb8-005056a4a701-126935,3
0,0,0,1,0,-1,-1,-1,-1,4,2,0,3,3,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,6,ed375356-4d17-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,4,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,3,fd81c584-4d17-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,3,4,4,4,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,7,e6909706-4d17-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,4,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,6,ef1dd500-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,4,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,10,e4b66e56-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,-1,-1,-1,-1,4,2,1,0,0,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,3,16ec33e2-4d18-11e9-9eb8-005056a4a701-126935,2
0,1,1,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,2,e9c76cd8-4d17-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,1,0,1,0,8,2,1,0,0,1,1,1,1,3,0,0,1,1,1,1,1,3e89d8d2-4d18-11e9-9eb8-005056a4a701-126935,2
0,0,0,-1,-1,-1,-1,-1,-1,2,2,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,de765312-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,4,454dd68c-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,7,185975e6-4d18-11e9-9eb8-005056a4a701-126935,4
0,1,0,1,0,-1,-1,-1,-1,4,2,3,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,2,f6c2c3f6-4d17-11e9-9eb8-005056a4a701-126935,4
0,1,0,-1,-1,-1,-1,-1,-1,2,3,1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,0,1e058232-4d18-11e9-9eb8-005056a4a701-126935,2
0,1,0,-1,-1,-1,-1,-1,-1,2,3,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,7,ef1dd500-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,2,3,1,4,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,6,f6161ca0-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,3,4,3,4,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,8,015db410-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,1,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,11,e4b66e56-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,5,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,4,fd81c584-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,5,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,3,e9c76cd8-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,3,09202f02-4d18-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,2,1,3,1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,8,e6909706-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,8,185975e6-4d18-11e9-9eb8-005056a4a701-126935,2
0,1,0,1,0,-1,-1,-1,-1,4,2,1,1,4,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,7,ed375356-4d17-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,5,454dd68c-4d18-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,1,0,1,0,8,2,3,3,4,2,1,3,3,0,0,0,0,0,0,0,4,0696eece-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,1,0,1,0,8,4,4,3,2,3,4,1,3,0,0,0,0,0,0,0,2,da45d7c2-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,-1,-1,-1,-1,4,1,1,1,1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,058b464c-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,3,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,8,ef1dd500-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,4,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,2,de765312-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,3,4,3,4,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,9,015db410-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,3,3,2,2,-1,-1,-1,-1,4,1,1,-1,-1,-1,-1,4,e44465ea-4d17-11e9-9eb8-005056a4a701-126935,3
0,1,0,-1,-1,-1,-1,-1,-1,2,3,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,4,e9c76cd8-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,ecfb30b0-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,1,0d9b3496-4d18-11e9-9eb8-005056a4a701-126935,4
0,1,0,-1,-1,-1,-1,-1,-1,2,3,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,5,fd81c584-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,2,3,2,1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,7,f6161ca0-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,3,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,6,454dd68c-4d18-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,2,2,0,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,4,16ec33e2-4d18-11e9-9eb8-005056a4a701-126935,3
0,1,0,1,0,-1,-1,-1,-1,4,1,2,3,2,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,9,e6909706-4d17-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,2,3,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,9,185975e6-4d18-11e9-9eb8-005056a4a701-126935,4
0,1,1,-1,-1,-1,-1,-1,-1,2,2,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,9,ef1dd500-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,3,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,4a53d5a0-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,3,2,1,1,-1,-1,-1,-1,4,1,1,-1,-1,-1,-1,3,f6c2c3f6-4d17-11e9-9eb8-005056a4a701-126935,3
0,1,0,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,ecfb30b0-4d17-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,4,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,5,e9c76cd8-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,4,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,3,de765312-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,4,2,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,1,1e058232-4d18-11e9-9eb8-005056a4a701-126935,3
0,1,0,1,0,1,0,1,0,8,1,2,0,1,1,1,2,5,0,0,0,0,0,0,0,4,09202f02-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,3,5,3,4,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,10,015db410-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,3,1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,10,185975e6-4d18-11e9-9eb8-005056a4a701-126935,3
0,1,0,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,7,454dd68c-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,6,fd81c584-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,19cef23e-4d18-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,4,4,5,3,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,0,fb62bf88-4d17-11e9-9eb8-005056a4a701-126935,2
0,0,0,1,0,-1,-1,-1,-1,4,2,3,3,2,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,10,e6909706-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,3,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,10,ef1dd500-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,4,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,6,e9c76cd8-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,0,3,3,3,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,5,e44465ea-4d17-11e9-9eb8-005056a4a701-126935,2
0,1,1,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,2,ecfb30b0-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,3,4,2,3,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,11b40436-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,2,3,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,11,185975e6-4d18-11e9-9eb8-005056a4a701-126935,3
0,1,1,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,8,454dd68c-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,2,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,4,de765312-4d17-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,4,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,7,e9c76cd8-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,2,3,1,3,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,8,f6161ca0-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,2,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,11,ef1dd500-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,3,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,7,fd81c584-4d17-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,1,0,1,0,8,4,2,1,2,4,3,3,1,0,0,0,0,0,0,0,5,0696eece-4d18-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,5,4,3,4,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,11,015db410-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,3,2,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,2,1e058232-4d18-11e9-9eb8-005056a4a701-126935,3
0,1,0,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,3,ecfb30b0-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,1,2,3,1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,11,e6909706-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,0,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,2,0d9b3496-4d18-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,4a53d5a0-4d18-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,9,454dd68c-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,3,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,8,e9c76cd8-4d17-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,1,1,1,1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,058b464c-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,-1,-1,-1,-1,4,1,1,3,2,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,0,09177f10-4d18-11e9-9eb8-005056a4a701-126935,4
0,0,0,1,0,1,0,1,0,8,1,1,1,5,1,1,1,3,0,0,0,0,0,0,0,5,09202f02-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,-1,-1,-1,-1,4,3,3,1,1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,4,f6c2c3f6-4d17-11e9-9eb8-005056a4a701-126935,4
0,1,1,1,0,1,0,1,0,8,2,3,2,2,3,2,3,2,0,0,0,0,0,0,0,0,16005ada-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,4,ecfb30b0-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,1,1,0,1,0,1,0,8,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,e280d5c2-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,3,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,8,fd81c584-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,3,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,5,de765312-4d17-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,4,0,3,0,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,6,e44465ea-4d17-11e9-9eb8-005056a4a701-126935,3
0,1,0,1,0,-1,-1,-1,-1,4,1,1,1,1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,5,16ec33e2-4d18-11e9-9eb8-005056a4a701-126935,2
0,1,0,1,0,1,0,1,0,8,0,2,0,3,0,1,2,0,4,0,1,1,1,0,1,0,f4b1609a-4d17-11e9-9eb8-005056a4a701-126935,2
0,1,0,1,0,-1,-1,-1,-1,4,3,2,3,4,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,9,f6161ca0-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,2,3,1,0,0,0,1,1,3,1,0,1,0,1,1,2,3e89d8d2-4d18-11e9-9eb8-005056a4a701-126935,4
0,1,0,1,0,-1,-1,-1,-1,4,4,2,1,3,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,8,ed375356-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,4,3,4,3,4,3,2,1,0,0,0,0,0,0,0,3,da45d7c2-4d17-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,5,3,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,3,1e058232-4d18-11e9-9eb8-005056a4a701-126935,2
0,1,0,-1,-1,-1,-1,-1,-1,2,4,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,2,4a53d5a0-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,0,1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,3,0d9b3496-4d18-11e9-9eb8-005056a4a701-126935,2
0,1,1,-1,-1,-1,-1,-1,-1,2,2,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,10,454dd68c-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,3,1,1,3,3,2,3,3,0,0,0,0,0,0,0,0,3ccc9b60-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,2,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,5,ecfb30b0-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,4,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,9,fd81c584-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,1,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,6,de765312-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,3,3,4,5,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,11b40436-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,5,5,1,3,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,1,fb62bf88-4d17-11e9-9eb8-005056a4a701-126935,2
0,1,1,1,0,-1,-1,-1,-1,4,2,3,0,0,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,6,16ec33e2-4d18-11e9-9eb8-005056a4a701-126935,4
0,1,1,1,0,1,0,1,0,8,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,6,09202f02-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,11,454dd68c-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,4,5,2,3,3,3,1,5,2,2,2,2,2,2,2,1,341115fa-4d18-11e9-9eb8-005056a4a701-126935,2
0,1,0,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,6,ecfb30b0-4d17-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,-1,-1,-1,-1,4,1,4,2,3,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,10,f6161ca0-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,1,1,1,3,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,1,09177f10-4d18-11e9-9eb8-005056a4a701-126935,4
0,1,0,1,0,1,0,1,0,8,2,1,3,2,4,3,1,3,0,0,0,0,0,0,0,6,0696eece-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,3,2,3,4,3,3,3,3,0,0,0,0,0,0,0,1,16005ada-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,4,1e058232-4d18-11e9-9eb8-005056a4a701-126935,2
0,0,0,1,0,-1,-1,-1,-1,4,1,1,1,1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,2,058b464c-4d18-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,4,0d9b3496-4d18-11e9-9eb8-005056a4a701-126935,2
0,1,0,-1,-1,-1,-1,-1,-1,2,3,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,10,fd81c584-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,2,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,7,de765312-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,4,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,3,4a53d5a0-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,1,0,3,5,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,9,ed375356-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,2,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,7,ecfb30b0-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,3,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,e94513d2-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,4,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,9,e9c76cd8-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,1,3,0,0,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,7,16ec33e2-4d18-11e9-9eb8-005056a4a701-126935,4
0,1,1,1,0,1,0,1,0,8,2,3,1,3,1,4,5,4,0,0,0,0,0,0,0,1,e280d5c2-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,1,0,1,0,8,3,3,3,2,4,2,3,1,0,0,0,0,0,0,0,1,3ccc9b60-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,0,1,0,-1,-1,-1,-1,4,2,2,2,0,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,7,e44465ea-4d17-11e9-9eb8-005056a4a701-126935,4
0,0,0,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,8,ecfb30b0-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,0,-1,-1,-1,-1,-1,-1,2,3,0,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,5,0d9b3496-4d18-11e9-9eb8-005056a4a701-126935,2
0,1,0,1,0,-1,-1,-1,-1,4,2,4,1,3,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,11,f6161ca0-4d17-11e9-9eb8-005056a4a701-126935,0
0,0,0,-1,-1,-1,-1,-1,-1,2,4,4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,11,fd81c584-4d17-11e9-9eb8-005056a4a701-126935,0
0,0,0,1,0,1,0,1,0,8,3,3,1,2,2,5,1,5,0,0,0,0,0,0,0,7,09202f02-4d18-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,4,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,8,de765312-4d17-11e9-9eb8-005056a4a701-126935,0
0,1,1,-1,-1,-1,-1,-1,-1,2,4,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,10,e9c76cd8-4d17-11e9-9eb8-005056a4a701-126935,0
